timestamp,mCi,mPci,mEarfcn,is_known_cellid,cellid_seen_before,tower_switch,num_tower_switches_per_minute,pci_variance,earfcn_switch,earfcn_stability,anomaly_score,is_anomaly
2025-06-08 17:41:00,230543669,429,9510,False,1,0,2.0,18090.249999999964,0,0.0,1,False
2025-06-08 17:41:15,231208725,231,1750,False,1,1,2.0,9800.999999999964,1,1.0,1,False
2025-06-08 17:41:30,231208725,231,1750,False,1,0,1.0,13067.999999999964,0,1.0,1,False
2025-06-08 17:41:45,231208725,231,1750,False,1,0,1.0,9800.999999999964,0,1.0,1,False
2025-06-08 17:42:00,231208725,231,1750,False,1,0,1.0,0.0,0,1.0,1,False
2025-06-08 17:42:15,230502707,54,9510,False,1,1,1.0,7832.249999999964,1,1.0,1,False
2025-06-08 17:42:30,230502707,54,9510,False,1,0,1.0,10442.999999999964,0,1.0,1,False
2025-06-08 17:42:45,230502707,54,9510,False,1,0,1.0,7832.249999999964,0,1.0,1,False
2025-06-08 17:43:00,230502707,54,9510,False,1,0,1.0,0.0,0,1.0,1,False
2025-06-08 17:43:15,258402581,437,1750,False,1,1,1.0,36672.24999999996,1,1.0,1,False
2025-06-08 17:43:30,258403595,244,500,False,1,1,2.0,33568.91666666663,1,2.0,1,False
2025-06-08 17:43:45,230543719,429,3375,False,1,1,3.0,32912.66666666663,1,3.0,-1,True
2025-06-08 17:44:00,230768487,330,3375,False,1,1,4.0,8348.666666666628,0,3.0,1,False
2025-06-08 17:44:15,230768487,330,3375,False,1,0,3.0,5718.24999999996,0,2.0,1,False
2025-06-08 17:44:30,230768487,330,3375,False,1,0,2.0,2450.24999999996,0,1.0,1,False
2025-06-08 17:44:45,230543719,429,3375,False,1,1,2.0,2450.24999999996,0,0.0,1,False
2025-06-08 17:45:00,230543719,429,3375,False,1,0,1.0,3266.99999999996,0,0.0,1,False
2025-06-08 17:45:15,230543719,429,3375,False,1,0,1.0,2450.24999999996,0,0.0,1,False
2025-06-08 17:45:30,230543719,429,3375,False,1,0,1.0,0.0,0,0.0,1,False
2025-06-08 17:45:45,230543717,413,3375,False,1,1,1.0,63.99999999995998,0,0.0,1,False
2025-06-08 17:46:00,230711910,469,3375,False,1,1,2.0,570.6666666666264,0,0.0,1,False
2025-06-08 17:46:15,230994791,209,3375,False,1,1,3.0,13550.666666666626,0,0.0,1,False
2025-06-08 17:46:30,230535220,133,9510,False,1,1,4.0,25785.333333333296,1,1.0,1,False
2025-06-08 17:46:45,230543717,413,3375,False,1,1,4.0,25785.333333333296,1,2.0,1,False
2025-06-08 17:47:00,230994791,209,3375,False,1,1,4.0,14431.999999999962,0,2.0,1,False
2025-06-08 17:47:15,230994701,209,500,False,1,1,4.0,14431.999999999962,1,3.0,1,False
2025-06-08 17:47:30,230994741,209,9510,False,1,1,4.0,10403.999999999962,1,3.0,1,False
2025-06-08 17:47:45,230711910,469,3375,False,1,1,4.0,16899.99999999996,1,3.0,1,False
2025-06-08 17:48:00,230994791,209,3375,False,1,1,4.0,16899.99999999996,0,3.0,1,False
2025-06-08 17:48:15,230994699,193,500,False,1,1,4.0,17657.333333333296,1,3.0,1,False
2025-06-08 17:48:30,230994789,193,3375,False,1,1,4.0,18371.99999999996,1,3.0,1,False
2025-06-08 17:48:45,230994789,193,3375,False,1,0,3.0,63.99999999996036,0,2.0,1,False
2025-06-08 17:49:00,230994789,193,3375,False,1,0,2.0,0.0,0,2.0,1,False
2025-06-08 17:49:15,230994789,193,3375,False,1,0,1.0,0.0,0,1.0,1,False
2025-06-08 17:49:30,230711910,469,3375,False,1,1,1.0,19043.99999999996,0,0.0,1,False
2025-06-08 17:49:45,258322279,261,3375,False,1,1,2.0,17071.99999999996,0,0.0,1,False
2025-06-08 17:50:00,231207987,211,9510,False,1,1,3.0,16120.999999999962,1,1.0,1,False
2025-06-08 17:50:15,231076916,208,9510,False,1,1,4.0,15272.249999999962,0,1.0,1,False
2025-06-08 17:50:30,231076966,208,3375,False,1,1,4.0,677.9999999999603,1,2.0,1,False
2025-06-08 17:50:45,258322279,261,3375,False,1,1,4.0,677.9999999999603,0,2.0,1,False
2025-06-08 17:51:00,258322278,253,3375,False,1,1,4.0,810.9999999999604,0,1.0,1,False
2025-06-08 17:51:15,258322278,253,3375,False,1,0,3.0,582.2499999999606,0,1.0,1,False
2025-06-08 17:51:30,258322278,253,3375,False,1,0,2.0,15.999999999960684,0,0.0,1,False
2025-06-08 17:51:45,258322278,253,3375,False,1,0,1.0,0.0,0,0.0,1,False
2025-06-08 17:52:00,258322278,253,3375,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 17:52:15,258322278,253,3375,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 17:52:30,205008139,101,500,False,1,1,1.0,5775.999999999961,1,1.0,1,False
2025-06-08 17:52:45,205008139,101,500,False,1,0,1.0,7701.333333333295,0,1.0,1,False
2025-06-08 17:53:00,205008139,101,500,False,1,0,1.0,5775.999999999961,0,1.0,1,False
2025-06-08 17:53:15,258083891,460,9510,True,1,1,2.0,32220.24999999996,1,2.0,-1,True
2025-06-08 17:53:30,207381813,112,9510,True,1,1,2.0,31592.333333333296,0,1.0,-1,True
2025-06-08 17:53:45,258067252,80,9510,True,1,1,3.0,32997.58333333329,0,1.0,-1,True
2025-06-08 17:54:00,258083893,476,9510,False,1,1,4.0,46341.33333333329,0,1.0,1,False
2025-06-08 17:54:15,207381813,112,9510,True,1,1,4.0,35321.33333333329,0,0.0,-1,True
2025-06-08 17:54:30,258067251,72,9510,False,1,1,4.0,37934.66666666662,0,0.0,1,False
2025-06-08 17:54:45,207466499,305,3375,False,1,1,4.0,34840.91666666662,1,1.0,1,False
2025-06-08 17:55:00,207466499,305,3375,False,1,0,3.0,15389.666666666622,0,1.0,1,False
2025-06-08 17:55:15,207466499,305,3375,False,1,0,2.0,13572.249999999956,0,1.0,1,False
2025-06-08 17:55:30,207466497,289,3375,False,1,1,2.0,63.999999999956344,0,1.0,1,False
2025-06-08 17:55:45,258067301,72,3375,False,1,1,2.0,13014.916666666622,0,0.0,1,False
2025-06-08 17:56:00,258067251,72,9510,False,1,1,3.0,16917.666666666624,1,1.0,1,False
2025-06-08 17:56:15,258067251,72,9510,False,1,0,3.0,11772.249999999956,0,1.0,1,False
2025-06-08 17:56:30,207466547,289,9510,False,1,1,3.0,11772.249999999956,0,1.0,1,False
2025-06-08 17:56:45,258086965,452,9510,False,1,1,3.0,34128.91666666662,0,1.0,1,False
2025-06-08 17:57:00,207466497,289,3375,False,1,1,3.0,24309.666666666617,1,1.0,1,False
2025-06-08 17:57:15,258071655,163,3375,False,1,1,4.0,14034.24999999995,0,1.0,1,False
2025-06-08 17:57:30,207466497,289,3375,False,1,1,4.0,14034.24999999995,0,1.0,1,False
2025-06-08 17:57:45,207466547,289,9510,False,1,1,4.0,3968.9999999999513,1,2.0,1,False
2025-06-08 17:58:00,258086964,444,9510,False,1,1,4.0,13230.24999999995,0,1.0,1,False
2025-06-08 17:58:15,258071603,147,9510,False,1,1,4.0,14715.583333333285,0,1.0,1,False
2025-06-08 17:58:30,230706484,276,9510,False,1,1,4.0,14785.99999999995,0,1.0,1,False
2025-06-08 17:58:45,230706484,276,9510,False,1,0,3.0,14828.24999999995,0,0.0,1,False
2025-06-08 17:59:00,230706484,276,9510,False,1,0,2.0,4160.249999999952,0,0.0,1,False
2025-06-08 17:59:15,230706484,276,9510,False,1,0,1.0,0.0,0,0.0,1,False
2025-06-08 17:59:30,230706484,276,9510,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 17:59:45,230706484,276,9510,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 18:00:00,230706484,276,9510,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 18:00:15,230706444,276,500,False,1,1,1.0,0.0,1,1.0,1,False
2025-06-08 18:00:30,230706484,276,9510,False,1,1,2.0,0.0,1,2.0,1,False
2025-06-08 18:00:45,230706444,276,500,False,1,1,3.0,0.0,1,3.0,1,False
2025-06-08 18:01:00,230706445,284,500,False,1,1,4.0,15.999999999951493,0,3.0,1,False
2025-06-08 18:01:15,230706443,268,500,False,1,1,4.0,42.6666666666182,0,2.0,1,False
2025-06-08 18:01:30,230706443,268,500,False,1,0,3.0,58.6666666666182,0,1.0,1,False
2025-06-08 18:01:45,230706443,268,500,False,1,0,2.0,63.99999999995149,0,0.0,1,False
2025-06-08 18:02:00,230706443,268,500,False,1,0,1.0,0.0,0,0.0,1,False
2025-06-08 18:02:15,230706443,268,500,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 18:02:30,230706443,268,500,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 18:02:45,207498763,487,500,False,1,1,1.0,11990.24999999995,0,0.0,1,False
2025-06-08 18:03:00,230825781,80,9510,False,1,1,2.0,27688.249999999953,1,1.0,1,False
2025-06-08 18:03:15,231085621,271,9510,False,1,1,3.0,27674.999999999953,0,1.0,1,False
2025-06-08 18:03:30,230825781,80,9510,False,1,1,4.0,37576.333333333285,0,1.0,1,False
2025-06-08 18:03:45,230825781,80,9510,False,1,0,3.0,9120.249999999955,0,1.0,1,False
2025-06-08 18:04:00,230825781,80,9510,False,1,0,2.0,9120.249999999955,0,0.0,1,False
2025-06-08 18:04:15,230825781,80,9510,False,1,0,1.0,0.0,0,0.0,1,False
2025-06-08 18:04:30,230825751,80,1750,False,1,1,1.0,0.0,1,1.0,1,False
2025-06-08 18:04:45,230503477,232,9510,False,1,1,2.0,5775.999999999953,1,2.0,1,False
2025-06-08 18:05:00,230825781,80,9510,False,1,1,3.0,5775.999999999953,0,2.0,1,False
2025-06-08 18:05:15,230825781,80,9510,False,1,0,3.0,5775.999999999953,0,2.0,1,False
2025-06-08 18:05:30,230825781,80,9510,False,1,0,2.0,5775.999999999953,0,1.0,1,False
2025-06-08 18:05:45,230503477,232,9510,False,1,1,2.0,5775.999999999952,0,0.0,1,False
2025-06-08 18:06:00,230503477,232,9510,False,1,0,1.0,7701.333333333282,0,0.0,1,False
2025-06-08 18:06:15,230825781,80,9510,False,1,1,2.0,7701.333333333282,0,0.0,1,False
2025-06-08 18:06:30,230746420,56,9510,False,1,1,3.0,9061.333333333283,0,0.0,1,False
2025-06-08 18:06:45,230746390,56,1750,False,1,1,3.0,7183.999999999952,1,1.0,1,False
2025-06-08 18:07:00,230825751,80,1750,False,1,1,4.0,191.99999999995364,0,1.0,1,False
2025-06-08 18:07:15,230746390,56,1750,False,1,1,4.0,143.99999999995416,0,1.0,1,False
2025-06-08 18:07:30,230746420,56,9510,False,1,1,4.0,143.99999999995416,1,2.0,1,False
2025-06-08 18:07:45,230538036,301,9510,False,1,1,4.0,14170.249999999949,0,1.0,1,False
2025-06-08 18:08:00,230503170,229,3350,False,1,1,4.0,15424.33333333328,1,2.0,1,False
2025-06-08 18:08:15,230960385,25,3350,False,1,1,4.0,17824.249999999945,0,2.0,1,False
2025-06-08 18:08:30,230538036,301,9510,False,1,1,4.0,17027.99999999994,1,2.0,1,False
2025-06-08 18:08:45,230503477,232,9510,False,1,1,4.0,14216.249999999944,0,2.0,1,False
2025-06-08 18:09:00,230538035,293,9510,False,1,1,4.0,16616.24999999994,0,1.0,1,False
2025-06-08 18:09:15,230503477,232,9510,False,1,1,4.0,1418.9999999999366,0,1.0,1,False
2025-06-08 18:09:30,230538035,293,9510,False,1,1,4.0,1240.33333333327,0,0.0,1,False
2025-06-08 18:09:45,204953621,295,1850,True,1,1,4.0,951.5833333332697,1,1.0,-1,True
2025-06-08 18:10:00,230538035,293,9510,False,1,1,4.0,951.5833333332697,1,2.0,1,False
2025-06-08 18:10:15,230503477,232,9510,False,1,1,4.0,951.5833333332697,0,2.0,1,False
2025-06-08 18:10:30,230960385,25,3350,False,1,1,4.0,16272.249999999935,1,3.0,1,False
2025-06-08 18:10:45,230960385,25,3350,False,1,0,3.0,19422.249999999935,0,2.0,1,False
2025-06-08 18:11:00,230960385,25,3350,False,1,0,2.0,10712.249999999935,0,1.0,1,False
2025-06-08 18:11:15,230960385,25,3350,False,1,0,1.0,0.0,0,1.0,1,False
2025-06-08 18:11:30,230503477,232,9510,False,1,1,1.0,10712.249999999935,1,1.0,1,False
2025-06-08 18:11:45,230503475,216,9510,False,1,1,2.0,13242.999999999935,0,1.0,1,False
2025-06-08 18:12:00,230503476,224,9510,False,1,1,3.0,9942.9166666666,0,1.0,1,False
2025-06-08 18:12:15,258401815,17,1750,False,1,1,4.0,10754.9166666666,1,2.0,1,False
2025-06-08 18:12:30,258402583,453,1750,False,1,1,4.0,31768.333333333267,0,1.0,1,False
2025-06-08 18:12:45,258402583,453,1750,False,1,0,3.0,43993.58333333326,0,1.0,1,False
2025-06-08 18:13:00,258402583,453,1750,False,1,0,2.0,47523.999999999935,0,1.0,1,False
2025-06-08 18:13:15,258402583,453,1750,False,1,0,1.0,0.0,0,0.0,1,False
2025-06-08 18:13:30,258402583,453,1750,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 18:13:45,230851636,344,9510,False,1,1,1.0,2970.2499999999322,1,1.0,1,False
2025-06-08 18:14:00,258402869,160,9510,False,1,1,2.0,19109.6666666666,0,1.0,1,False
2025-06-08 18:14:15,230851636,344,9510,False,1,1,3.0,14776.916666666599,0,1.0,1,False
2025-06-08 18:14:30,258402869,160,9510,False,1,1,4.0,11285.333333333265,0,1.0,1,False
2025-06-08 18:14:45,258402583,453,1750,False,1,1,4.0,20940.9166666666,1,1.0,1,False
